"PostId","PostTypeId","ParentId"
47100442,1,47100442
26460924,1,26460924
33046002,1,33046002
26460924,1,26460924
30815540,1,30815540
27258149,1,27258149
29024321,1,29024321
32801933,1,32801933
32477213,1,32477213
30362607,1,30362607
30040952,1,30040952
27891110,1,27891110
33331935,1,33331935
26421165,1,26421165
29807709,1,29807709
42241824,1,42241824
27347682,1,27347682
37630488,1,37630488
30151334,1,30151334
31337177,1,31337177
29358766,1,29358766
33680556,1,33680556
31445924,2,31445043
32132186,2,32131605
