"PostId","PostTypeId","ParentId","CreationDate"
19087547,1,19087547,"2013-09-30 06:17:03"
19706000,2,19705798,"2013-10-31 12:01:40"
23210118,1,23210118,"2014-04-22 03:59:07"
24532972,1,24532972,"2014-07-02 13:52:26"
29636123,2,29634320,"2015-04-14 19:47:05"
30149328,1,30149328,"2015-05-10 08:34:04"
31078381,1,31078381,"2015-06-26 16:54:14"
36181860,2,36180885,"2016-03-23 15:09:52"
42189514,1,42189514,"2017-02-12 15:36:52"
42189590,2,42189514,"2017-02-12 15:41:42"
49421459,1,49421459,"2018-03-22 05:52:09"
