"PostId","PostTypeId","ParentId"
39348626,1,39348626
13410658,1,13410658
38989322,1,38989322
22668388,1,22668388
27282956,2,27282411
30235022,2,30212153
27568063,2,27567866
38161248,2,33222067
22772698,2,19647752
39428260,2,39054129
38064020,2,3393175
26219569,2,26219424
37762472,2,37761843
26430764,2,26426539
21675565,2,21660497
45267006,2,8641646
33831438,2,62013
30235022,2,30212153
35591666,2,5702824
12850297,2,12832239
28974324,2,28964943
26517000,2,26516356
32590368,2,19601412
22299317,2,22299316
42449508,2,42447179
40446743,2,40446492
36769158,2,36769045
27549697,2,27549248
43548642,2,43546280
38680215,2,31360432
