"PostId","PostTypeId","ParentId","CreationDate"
18372709,2,18372435,"2013-08-22 05:59:42"
18868687,2,18868511,"2013-09-18 09:34:22"
20854986,2,20854921,"2013-12-31 09:26:33"
21144280,2,21144158,"2014-01-15 17:29:35"
21822245,2,21822168,"2014-02-17 06:31:07"
22757592,2,22757494,"2014-03-31 09:06:12"
25225751,2,25224854,"2014-08-10 05:15:20"
35023304,2,35023058,"2016-01-26 20:26:52"
43940390,2,43940205,"2017-05-12 14:37:16"
47018373,2,47017879,"2017-10-30 14:59:05"
50324305,2,50324104,"2018-05-14 06:35:04"
