"PostId","PostTypeId","ParentId"
51411261,1,51411261
35258892,1,35258892
41446838,1,41446838
35712917,1,35712917
47009844,1,47009844
34210836,1,34210836
38673430,1,38673430
9845787,1,9845787
13883849,1,13883849
1955465,2,1955437
31570403,2,31556577
10695918,2,10695880
21902828,2,21902711
1276182,2,1275888
7390445,2,7390220
7215577,2,7215547
24724591,2,24722745
24070702,2,24070627
18564635,2,18564454
11823601,2,11823325
7135716,2,7135704
7215572,2,7215547
31074400,2,31074220
21636196,2,21636145
8760681,2,8760605
1057483,2,1057457
12261127,2,12260661
18155199,2,18154830
1154298,2,1154258
10490123,2,10490052
12926206,2,12926119
20764501,2,20764417
20156194,2,20156129
16271557,2,16271425
7111994,2,7111951
10037035,2,10036939
13231700,2,13231699
1705013,2,1704991
39940382,2,39940367
28654609,2,28654595
10531995,2,10531947
23893779,2,23893705
11962772,2,11962617
11837137,2,11836976
5269961,2,5269933
8464540,2,8464502
10489846,2,10489671
2719547,2,2719445
35417494,2,35417380
6442349,2,6442315
