"PostId","PostTypeId","ParentId","CreationDate"
925630,2,753052,"2009-05-29 11:47:42"
11050770,1,11050770,"2012-06-15 12:37:04"
11061058,1,11061058,"2012-06-16 05:21:48"
17011824,2,17011732,"2013-06-09 16:43:02"
19641475,1,19641475,"2013-10-28 17:39:58"
19648041,1,19648041,"2013-10-29 01:20:49"
21972701,2,21971646,"2014-02-23 18:39:27"
22717097,1,22717097,"2014-03-28 15:32:19"
26963939,1,26963939,"2014-11-17 00:57:03"
29964259,2,29963969,"2015-04-30 09:41:31"
37202000,2,37201910,"2016-05-13 05:40:05"
38200880,2,38200739,"2016-07-05 10:18:26"
41545328,2,41544485,"2017-01-09 10:01:19"
41853354,1,41853354,"2017-01-25 13:51:06"
