"PostId","PostTypeId","ParentId"
26139213,1,26139213
26863969,1,26863969
22018434,1,22018434
16554924,1,16554924
18387499,1,18387499
18958167,1,18958167
39195849,1,39195849
26863161,1,26863161
17359821,1,17359821
36505514,1,36505514
41411690,1,41411690
22795265,2,22795206
29912017,2,29734565
25163704,2,25148314
18609462,2,18609374
42544530,2,42543820
2759898,2,483091
16336838,2,16323358
46275837,2,46275116
18997052,2,18996941
41398521,2,41398473
29782188,2,29781653
37409393,2,14005773
19050155,2,19049460
36445392,2,36444398
39514280,2,39513970
18967951,2,18967882
46817125,2,46817065
18931197,2,18114945
