"PostId","PostTypeId","ParentId","CreationDate"
2224113,1,2224113,"2010-02-08 19:05:31"
4496901,2,4496852,"2010-12-21 06:55:06"
8257400,2,8257290,"2011-11-24 12:53:12"
9158472,2,9157514,"2012-02-06 10:07:35"
13636430,1,13636430,"2012-11-29 23:05:59"
14037519,2,14037322,"2012-12-26 07:41:54"
16059258,2,16059206,"2013-04-17 11:52:02"
17080811,1,17080811,"2013-06-13 06:45:04"
24265339,2,24262144,"2014-06-17 13:37:13"
28825692,2,28792870,"2015-03-03 06:47:03"
30999679,2,18827081,"2015-06-23 10:00:58"
32624702,2,32624434,"2015-09-17 07:26:12"
32746803,2,32746156,"2015-09-23 18:23:10"
36930338,2,36930218,"2016-04-29 05:37:24"
36974071,2,36973960,"2016-05-02 02:01:35"
42769038,2,42768835,"2017-03-13 16:45:20"
47696969,1,47696969,"2017-12-07 14:13:23"
