"PostId","PostTypeId","ParentId","CreationDate"
2218838,1,2218838,"2010-02-07 23:38:38"
4225948,2,4225908,"2010-11-19 14:30:15"
4781377,2,4226364,"2011-01-24 11:22:39"
5149320,2,5149284,"2011-03-01 00:47:36"
6286150,2,6231160,"2011-06-08 22:41:18"
7217090,2,7214708,"2011-08-27 20:17:51"
7956752,1,7956752,"2011-10-31 16:42:25"
9726685,2,9725979,"2012-03-15 19:22:44"
13877920,1,13877920,"2012-12-14 11:34:31"
18563212,1,18563212,"2013-09-01 21:38:15"
18591381,1,18591381,"2013-09-03 11:39:53"
21810760,2,21805465,"2014-02-16 11:58:20"
22748164,2,14854598,"2014-03-30 18:41:14"
44566801,2,6534909,"2017-06-15 11:51:44"
