"PostId","PostTypeId","ParentId","CreationDate"
13207915,1,13207915,"2012-11-03 09:40:50"
13676226,2,13676066,"2012-12-03 02:08:11"
15170320,2,15170261,"2013-03-02 03:21:14"
18191444,1,18191444,"2013-08-12 15:56:12"
18479559,2,18479317,"2013-08-28 04:37:09"
23783829,1,23783829,"2014-05-21 12:56:56"
27494743,2,27494639,"2014-12-15 23:03:07"
28541418,2,28317856,"2015-02-16 12:25:47"
28541418,2,28317856,"2015-02-16 12:25:47"
29452433,2,29452394,"2015-04-04 23:15:17"
34051811,2,34051152,"2015-12-02 19:54:19"
34093644,1,34093644,"2015-12-04 17:03:19"
34326415,1,34326415,"2015-12-17 04:03:51"
38505203,2,38505050,"2016-07-21 13:10:17"
41632839,1,41632839,"2017-01-13 10:49:00"
41632962,2,41632839,"2017-01-13 10:55:47"
41633167,2,41632839,"2017-01-13 11:05:51"
41633167,2,41632839,"2017-01-13 11:05:51"
42630213,1,42630213,"2017-03-06 16:05:08"
42810630,2,42810537,"2017-03-15 13:04:10"
42810650,2,42810537,"2017-03-15 13:04:44"
42810692,2,42810537,"2017-03-15 13:06:39"
42810810,2,42810537,"2017-03-15 13:10:54"
42825544,1,42825544,"2017-03-16 04:50:46"
46242138,2,46241930,"2017-09-15 14:38:22"
47677836,2,47677684,"2017-12-06 15:26:37"
50180654,1,50180654,"2018-05-04 17:56:52"
50181467,2,50180654,"2018-05-04 18:51:46"
