"PostId","PostTypeId","ParentId","CreationDate"
5160660,1,5160660,"2011-03-01 21:36:21"
16114950,2,16098281,"2013-04-19 23:37:14"
20845260,2,20844948,"2013-12-30 18:27:03"
20869476,2,20869462,"2014-01-01 14:13:59"
22399741,2,22396834,"2014-03-14 08:31:10"
22919424,2,22907937,"2014-04-07 17:41:49"
23313806,2,23205759,"2014-04-26 16:41:45"
27901806,2,27901277,"2015-01-12 12:15:35"
29772885,2,29772373,"2015-04-21 12:57:45"
31397561,2,22456024,"2015-07-14 04:17:25"
37135675,1,37135675,"2016-05-10 10:21:16"
