"Url","PostCount"
"http://www.developmentnow.com/articles/machinekey_generator.aspx",2
"http://weblogs.asp.net/scottgu/archive/2006/04/13/442772.aspx",2
"http://msdn.microsoft.com/en-us/library/wce3kxhd.aspx",1
"http://blog.osbornm.com/archive/2010/07/21/using-simplemembership-with-asp.net-webpages.aspx",1
"http://mvccentral.net/Story/Details/tools/kahanu/securityguard-nuget-package-for-asp-net-membership",1
"http://msdn.microsoft.com/en-us/library/system.web.security.sqlmembershipprovider.aspx",1
"http://blog.longle.net/2012/09/25/seeding-users-and-roles-with-mvc4-simplemembershipprovider-simpleroleprovider-ef5-codefirst-and-custom-user-properties/",1
"http://msdn.microsoft.com/en-us/library/system.web.security.sqlroleprovider.aspx",1
"http://msdn.microsoft.com/en-us/library/system.web.mvc.authorizeattribute.aspx",1
"http://msdn.microsoft.com/en-us/library/yh26yfzy.aspx",1
"http://msdn.microsoft.com/en-us/library/system.web.security.windowstokenroleprovider.aspx",1
"http://weblogs.asp.net/jgalloway/archive/2012/08/29/simplemembership-membership-providers-universal-providers-and-the-new-asp-net-4-5-web-forms-and-asp-net-mvc-4-templates.aspx",1
"http://msdn.microsoft.com/en-us/library/ms247257.aspx",1
"http://blogs.msdn.com/b/rickandy/archive/2012/08/15/initializesimplemembership-attribute-and-simplemembership-exceptions.aspx",1
"http://msdn.microsoft.com/en-us/library/system.web.security.formsauthentication.aspx",1
