"PostId","PostTypeId","ParentId","CreationDate"
4189537,2,4189429,"2010-11-15 22:35:39"
6511578,2,6405347,"2011-06-28 18:48:11"
9854576,1,9854576,"2012-03-24 18:59:03"
16116017,1,16116017,"2013-04-20 02:50:39"
23908411,1,23908411,"2014-05-28 09:56:58"
24121546,1,24121546,"2014-06-09 13:40:33"
30330117,1,30330117,"2015-05-19 15:37:30"
31791316,1,31791316,"2015-08-03 15:35:05"
35871400,1,35871400,"2016-03-08 15:27:40"
36372043,2,30635684,"2016-04-02 10:24:39"
39803397,2,13744652,"2016-10-01 05:38:07"
43168652,2,12182531,"2017-04-02 13:03:15"
44255862,2,44022424,"2017-05-30 07:16:06"
