"PostId","PostTypeId","ParentId","CreationDate"
13899801,1,13899801,"2012-12-16 08:43:28"
13904225,1,13904225,"2012-12-16 18:24:30"
15987830,2,15984220,"2013-04-13 12:32:34"
18712976,2,18712045,"2013-09-10 07:29:15"
19752229,2,19751737,"2013-11-03 11:05:22"
22603963,1,22603963,"2014-03-24 08:06:56"
24052171,2,23763405,"2014-06-05 05:20:39"
26750218,2,26436405,"2014-11-05 05:21:10"
29861929,1,29861929,"2015-04-25 06:40:17"
32986158,2,8992964,"2015-10-07 07:26:03"
50167353,2,50165712,"2018-05-04 04:49:47"
