"PostId","PostTypeId","ParentId","CreationDate"
32730972,1,32730972,"2015-09-23 04:27:58"
34260630,1,34260630,"2015-12-14 05:55:12"
34454081,1,34454081,"2015-12-24 14:12:40"
34889606,2,34888232,"2016-01-20 00:46:43"
35146428,2,35146338,"2016-02-02 06:21:00"
35260854,2,35260820,"2016-02-08 00:16:01"
35326147,2,35325878,"2016-02-10 21:21:11"
35387317,1,35387317,"2016-02-14 01:15:16"
35846490,2,34812125,"2016-03-07 14:40:08"
35894623,1,35894623,"2016-03-09 14:39:46"
35975281,1,35975281,"2016-03-13 20:16:23"
36324078,2,36323705,"2016-03-31 04:18:12"
36765613,2,36723819,"2016-04-21 09:38:21"
36768599,1,36768599,"2016-04-21 11:45:13"
37047314,2,34420590,"2016-05-05 09:43:32"
37519553,2,37519342,"2016-05-30 07:05:52"
38144111,1,38144111,"2016-07-01 11:19:55"
38795278,1,38795278,"2016-08-05 17:57:13"
38878298,1,38878298,"2016-08-10 15:56:45"
38879947,2,38878298,"2016-08-10 17:30:29"
40571256,1,40571256,"2016-11-13 06:34:16"
40586988,2,40586859,"2016-11-14 10:52:07"
41208314,2,41207543,"2016-12-18 12:27:03"
41442365,2,41432261,"2017-01-03 11:22:03"
41909416,1,41909416,"2017-01-28 11:44:41"
42899860,2,42899757,"2017-03-20 09:25:50"
43283622,1,43283622,"2017-04-07 17:07:29"
43744111,2,43743459,"2017-05-02 17:43:26"
43909117,2,27095090,"2017-05-11 07:29:31"
44487141,2,44487084,"2017-06-11 18:13:53"
44514198,2,44513613,"2017-06-13 06:48:02"
44662806,2,44662175,"2017-06-20 20:53:04"
44983022,1,44983022,"2017-07-08 05:55:21"
45043099,2,45038138,"2017-07-11 19:32:52"
45055150,2,45054634,"2017-07-12 10:28:47"
45103658,2,45038138,"2017-07-14 12:59:16"
45605535,2,45605360,"2017-08-10 05:56:22"
46004811,2,46004400,"2017-09-01 16:51:39"
46461148,1,46461148,"2017-09-28 04:45:45"
46515996,1,46515996,"2017-10-01 19:19:20"
46803673,2,46801527,"2017-10-18 05:58:05"
49199155,2,49197587,"2018-03-09 17:32:10"
