"PostId","PostTypeId","ParentId","CreationDate"
1284883,2,1281931,"2009-08-16 17:49:54"
8618709,2,8618654,"2011-12-23 17:03:29"
18035274,2,18034380,"2013-08-03 17:06:03"
18655350,2,18655149,"2013-09-06 10:15:37"
23222027,2,23221302,"2014-04-22 14:11:19"
23445280,2,23445224,"2014-05-03 13:48:24"
27847782,2,27847561,"2015-01-08 19:12:11"
31508747,2,31508069,"2015-07-20 04:12:14"
34374850,2,34374825,"2015-12-19 20:04:42"
36508082,2,36506383,"2016-04-08 19:44:47"
41778119,2,41777973,"2017-01-21 10:15:47"
