"PostId","PostTypeId","ParentId","CreationDate"
16461889,2,16461234,"2013-05-09 12:34:17"
17084511,2,7653698,"2013-06-13 10:14:49"
17782863,2,17774367,"2013-07-22 08:21:44"
20741373,2,20732915,"2013-12-23 10:17:29"
20926600,2,20921656,"2014-01-04 20:50:30"
21695226,2,21689074,"2014-02-11 07:00:16"
21837399,2,21837334,"2014-02-17 19:13:15"
22891555,2,22887710,"2014-04-06 08:17:19"
23213333,2,23211618,"2014-04-22 07:33:37"
23296288,2,23294642,"2014-04-25 14:44:26"
23722917,2,23722433,"2014-05-18 14:20:51"
24885171,2,24883167,"2014-07-22 10:41:15"
27921082,2,27920548,"2015-01-13 11:27:15"
