"PostId","PostTypeId","ParentId"
16118789,1,16118789
12710733,1,12710733
15563344,1,15563344
20748560,1,20748560
17740181,1,17740181
20707239,1,20707239
25482783,1,25482783
21298083,1,21298083
24628078,1,24628078
39474350,1,39474350
17162556,1,17162556
30348406,1,30348406
32205623,1,32205623
40089301,1,40089301
23267596,2,23266373
10481395,2,10481277
17580021,2,17579941
15930764,2,15929813
13652456,2,9430529
47449483,2,47349312
21519695,2,21519665
26156258,2,26156182
41868939,2,41868851
41761550,2,35834481
21546758,2,21546678
11359154,2,11359069
