"PostId","PostTypeId","ParentId"
21559965,1,21559965
15368554,1,15368554
35982600,1,35982600
34748253,1,34748253
25083508,1,25083508
19226341,1,19226341
6035794,1,6035794
16507633,1,16507633
19321914,1,19321914
18696489,1,18696489
17916884,2,17916442
46067244,2,46067119
11387498,2,11387456
11584997,2,11584930
37546204,2,37545792
11817571,2,11817484
39859043,2,39858774
25354618,2,24795420
23776707,2,23601618
45528795,2,45528685
32432250,2,32431948
14077911,2,14077811
33584891,2,33584753
25884303,2,13888191
48837314,2,48836537
4848934,2,4846684
38890360,2,15993149
26789877,2,26638762
16640858,2,16640589
30768224,2,30768188
33024970,2,33017349
18588895,2,18588835
25073471,2,25071855
15612103,2,15611732
16066183,2,16066131
21824579,2,21824509
14292953,2,14290428
18220796,2,18220771
35390746,2,35389774
29108879,2,29108375
19488440,2,19488113
26655450,2,26655126
45044089,2,45044010
7281543,2,7281436
