"PostId","PostTypeId","ParentId","CreationDate"
9425156,2,9383412,"2012-02-24 03:54:49"
9425314,2,8897862,"2012-02-24 04:17:11"
9483223,2,9482876,"2012-02-28 13:57:25"
9793713,2,9556372,"2012-03-20 19:39:11"
10672962,2,10672545,"2012-05-20 11:20:49"
10687454,2,10686740,"2012-05-21 14:44:41"
10698594,2,10698475,"2012-05-22 08:43:23"
12532135,2,12466853,"2012-09-21 14:04:21"
12640025,2,12631137,"2012-09-28 12:26:50"
14634749,2,14634382,"2013-01-31 20:41:12"
15900265,2,15822190,"2013-04-09 11:09:04"
17827722,1,17827722,"2013-07-24 07:26:34"
18363019,2,18345410,"2013-08-21 16:34:44"
18865899,2,18865794,"2013-09-18 07:07:43"
19137113,2,19135401,"2013-10-02 12:40:14"
30023677,2,30023154,"2015-05-04 06:16:02"
35999030,2,35998063,"2016-03-14 22:08:03"
43102525,2,14060627,"2017-03-29 19:28:05"
45575860,2,45575840,"2017-08-08 18:45:37"
