"PostId","PostTypeId","ParentId"
5721829,1,5721829
34154510,1,34154510
50049379,1,50049379
40388845,1,40388845
43495602,1,43495602
28766484,2,28596442
5520306,2,5519642
7011320,2,7011261
27700392,2,13504925
2187343,2,2186650
20773470,2,20606824
7165907,2,7163167
48861248,2,48683306
7470951,2,7470763
23843452,2,23843262
208752,2,208736
9935340,2,9919680
2413227,2,2311065
42042395,2,42005545
20100278,2,20099904
31006446,2,31006277
25872186,2,25872068
33982837,2,33982515
1776268,2,1776142
12936144,2,12934862
