"PostId","PostTypeId","ParentId","CreationDate"
11289275,2,10873295,"2012-07-02 07:19:27"
15196284,2,15195522,"2013-03-04 07:07:15"
18975560,1,18975560,"2013-09-24 07:34:10"
19648652,2,19647760,"2013-10-29 02:35:55"
23027668,2,23027436,"2014-04-12 07:40:51"
26839965,1,26839965,"2014-11-10 08:55:57"
28983375,2,28983265,"2015-03-11 09:56:01"
30379910,1,30379910,"2015-05-21 16:55:04"
31177704,2,31129094,"2015-07-02 07:05:49"
36619488,1,36619488,"2016-04-14 09:50:26"
45990591,2,45990313,"2017-08-31 21:50:42"
