"PostId","PostTypeId","ParentId"
14149542,1,14149542
9873537,1,9873537
11295719,1,11295719
6709667,1,6709667
7879810,1,7879810
9273278,1,9273278
5976912,1,5976912
13205503,1,13205503
15806139,2,15806049
18620430,2,18620346
17953812,2,17952076
8878677,2,8878521
9948827,2,9948594
13656017,2,13655941
10317739,2,10317386
14266826,2,14266730
9724480,2,9606143
19322886,2,10047933
20063543,2,20063446
13186575,2,13186521
10580493,2,10580289
9379898,2,9379869
16069493,2,16068126
17417509,2,17417475
13702406,2,13702302
8768218,2,8768165
20177589,2,20177508
16651081,2,16641329
10723842,2,10723677
19477528,2,19477470
