"PostId","PostTypeId","ParentId","CreationDate"
14389049,1,14389049,"2013-01-17 22:10:28"
21372683,1,21372683,"2014-01-27 03:44:02"
31826019,2,31825678,"2015-08-05 07:27:28"
32867668,2,32867396,"2015-09-30 13:41:44"
32988065,1,32988065,"2015-10-07 09:03:52"
33032965,1,33032965,"2015-10-09 07:59:21"
34138320,2,34138164,"2015-12-07 16:23:20"
34910085,2,34818818,"2016-01-20 20:41:12"
36088626,2,36088397,"2016-03-18 15:43:52"
36540212,1,36540212,"2016-04-11 05:05:22"
37088160,2,37087619,"2016-05-07 11:50:16"
40198398,1,40198398,"2016-10-23 00:24:48"
44750748,2,44749992,"2017-06-25 21:20:04"
