"Url","PostCount"
"https://developer.android.com/studio/build/multidex.html",6
"http://developer.android.com/tools/building/multidex.html",6
"https://developer.android.com/tools/building/multidex.html",6
"https://developer.android.com/reference/android/support/multidex/MultiDexApplication.html",3
"https://developer.android.com/studio/build/multidex.html#mdex-gradle",3
"https://developer.android.com/intl/ru/tools/building/multidex.html",3
"https://developer.android.com/intl/es/tools/building/multidex.html",2
"http://www.intridea.com/blog/2011/5/24/how-to-use-application-object-of-android",1
"https://firebase.google.com/docs/cloud-messaging/android/client#set-up-firebase-and-the-fcm-sdk",1
"http://developer.android.com/reference/android/support/multidex/package-summary.html",1
"http://android-developers.blogspot.com.es/2014/12/google-play-services-and-dex-method.html",1
"http://blog.osom.info/2014/10/multi-dex-to-rescue-from-infamous-65536.html",1
"http://androidbackstage.blogspot.com/2014/08/android-developers-backstage-episode-11.html",1
"http://developer.android.com/tools/support-library/features.html#multidex",1
"http://developer.android.com/tools/building/multidex.html#mdex-gradle",1
"https://developers.google.com/android/guides/setup",1
"https://developers.google.com/android/guides/setup#add_google_play_services_to_your_project",1
"http://tools.android.com/tech-docs/new-build-system",1
"http://developer.android.com/reference/android/support/multidex/MultiDexApplication.html",1
"https://developer.android.com/intl/es/tools/building/multidex.html#about",1
"http://tools.android.com/tech-docs/new-build-system/user-guide#TOC-Product-flavors",1
"https://developer.android.com/studio/run/index.html#instant-run",1
"http://developer.android.com/intl/es/tools/building/multidex.html",1
