"PostId","PostTypeId","ParentId","CreationDate"
2700683,2,2176922,"2010-04-23 17:37:26"
3469280,2,3468974,"2010-08-12 15:22:36"
8068031,2,8067371,"2011-11-09 16:21:23"
9732048,2,9731440,"2012-03-16 04:49:13"
10868228,1,10868228,"2012-06-03 05:56:45"
11220881,1,11220881,"2012-06-27 06:55:40"
13544794,2,13544729,"2012-11-24 19:31:34"
17188378,2,17187471,"2013-06-19 10:00:48"
17740360,2,17740181,"2013-07-19 07:25:42"
19470588,2,19470511,"2013-10-19 20:08:42"
19719315,2,19719274,"2013-11-01 01:09:46"
19946752,2,19946690,"2013-11-13 06:18:46"
21226437,2,21226260,"2014-01-20 04:49:25"
21816680,2,21816559,"2014-02-16 21:10:56"
23077332,2,23077257,"2014-04-15 07:36:19"
25346346,2,25346254,"2014-08-17 04:36:49"
26364224,2,26361447,"2014-10-14 15:09:14"
26398589,2,26398424,"2014-10-16 07:29:48"
26796428,2,26796377,"2014-11-07 07:44:27"
28556921,2,28556817,"2015-02-17 07:39:35"
30343050,2,30342933,"2015-05-20 07:29:54"
30653535,2,30653335,"2015-06-04 20:28:41"
33009859,2,33009790,"2015-10-08 07:56:27"
33347968,2,2176922,"2015-10-26 14:15:43"
34286592,2,34286333,"2015-12-15 10:22:08"
34306144,1,34306144,"2015-12-16 07:24:30"
34523243,2,34523149,"2015-12-30 05:08:10"
36305609,2,36305283,"2016-03-30 10:05:54"
37043255,1,37043255,"2016-05-05 05:43:36"
37897768,2,37897553,"2016-06-18 13:56:44"
39233564,2,39233375,"2016-08-30 17:23:03"
39487304,2,34291869,"2016-09-14 09:44:18"
45632697,2,45632639,"2017-08-11 10:15:41"
47380421,2,47379966,"2017-11-19 18:27:31"
47929431,2,47929295,"2017-12-21 16:52:24"
49865373,2,49827984,"2018-04-16 20:04:33"
