"PostId","PostTypeId","ParentId","CreationDate"
18905582,2,18889983,"2013-09-19 21:55:49"
21792888,2,21792759,"2014-02-15 03:08:47"
24620801,1,24620801,"2014-07-07 22:16:22"
27066569,2,27052489,"2014-11-21 17:02:39"
27169445,1,27169445,"2014-11-27 11:19:59"
27989358,1,27989358,"2015-01-16 17:21:43"
28275215,2,28233915,"2015-02-02 10:08:55"
30171694,1,30171694,"2015-05-11 15:26:45"
31160613,1,31160613,"2015-07-01 11:56:56"
31575148,1,31575148,"2015-07-22 22:28:54"
31585572,1,31585572,"2015-07-23 11:06:51"
31646122,1,31646122,"2015-07-27 06:19:30"
31861187,2,24386712,"2015-08-06 16:34:02"
34060366,2,34060100,"2015-12-03 07:45:15"
35091524,1,35091524,"2016-01-29 18:28:49"
37181677,1,37181677,"2016-05-12 08:43:57"
38239749,1,38239749,"2016-07-07 07:26:19"
41044956,1,41044956,"2016-12-08 17:05:25"
42825766,2,42762335,"2017-03-16 05:11:31"
43889495,1,43889495,"2017-05-10 10:12:28"
45417790,1,45417790,"2017-07-31 13:50:49"
45950653,1,45950653,"2017-08-30 01:46:59"
48007910,1,48007910,"2017-12-28 12:55:17"
50039348,1,50039348,"2018-04-26 09:22:48"
51643876,1,51643876,"2018-08-02 00:13:47"
51958456,1,51958456,"2018-08-22 00:42:15"
